3000000,63906.00
3000001,63906.00
3000002,63906.00
3000003,63906.00
3000004,63906.00
3000005,63906.00
3000006,63906.00
3000007,63906.00
3000008,63906.00
3000009,63906.00
3000010,63906.00
3000011,63906.00
3000012,63906.00
3000013,63906.00
3000014,63906.00
3000015,63906.00
3000016,63906.00
3000017,63906.00
3000018,63906.00
3000019,63906.00
3000020,63906.00
3000021,63906.00
3000022,63906.00
3000023,63906.00
3000024,63906.00
3000025,63906.00
3000026,63906.00
3000027,63906.00
3000028,63906.00
3000029,63906.00
3000030,63906.00
3000031,63906.00
3000032,63906.00
3000033,63906.00
3000034,63906.00
3000035,63906.00
3000036,63906.00
3000037,63906.00
3000038,63906.00
3000039,63906.00
3000040,63906.00
3000041,63906.00
3000042,63906.00
3000043,63906.00
3000044,63906.00
3000045,63906.00
3000046,63906.00
3000047,63906.00
3000048,63906.00
3000049,63906.00
3000050,63906.00
3000051,63906.00
3000052,63906.00
3000053,63906.00
3000054,63906.00
3000055,63906.00
3000056,63906.00
3000057,63906.00
3000058,63906.00
3000059,63906.00
3000060,63906.00
3000061,63906.00
3000062,63906.00
3000063,63906.00
3000064,63906.00
3000065,63906.00
3000066,63906.00
3000067,63906.00
3000068,63906.00
3000069,63906.00
3000070,63906.00
3000071,63906.00
3000072,63906.00
3000073,63906.00
3000074,63906.00
3000075,63906.00
3000076,63906.00
3000077,63906.00
3000078,63906.00
3000079,63906.00
3000080,63906.00
3000081,63906.00
3000082,63906.00
3000083,63906.00
3000084,63906.00
3000085,63906.00
3000086,63906.00
3000087,63906.00
3000088,63906.00
3000089,63906.00
3000090,63906.00
3000091,63906.00
3000092,63906.00
3000093,63906.00
3000094,63906.00
3000095,63906.00
3000096,63906.00
3000097,63906.00
3000098,63906.00
3000099,63906.00
3000100,63906.00
3000101,63906.00
3000102,63906.00
3000103,63906.00
3000104,63906.00
3000105,63906.00
3000106,63906.00
3000107,63906.00
3000108,63906.00
3000109,63906.00
3000110,63906.00
3000111,63906.00
3000112,63906.00
3000113,63906.00
3000114,63906.00
3000115,63906.00
3000116,63906.00
3000117,63906.00
3000118,63906.00
3000119,63906.00
3000120,63906.00
3000121,63906.00
3000122,63906.00
3000123,63906.00
3000124,63906.00
3000125,63906.00
3000126,63906.00
3000127,63906.00
3000128,63906.00
3000129,34911.00
3000130,34911.00
3000131,34911.00
3000132,34911.00
3000133,34911.00
3000134,34911.00
3000135,34911.00
3000136,34911.00
3000137,34911.00
3000138,34911.00
3000139,34911.00
3000140,34911.00
3000141,34911.00
3000142,34911.00
3000143,34911.00
3000144,34911.00
3000145,34911.00
3000146,34911.00
3000147,34911.00
3000148,34911.00
3000149,34911.00
3000150,34911.00
3000151,34911.00
3000152,34911.00
3000153,34911.00
3000154,34911.00
3000155,34911.00
3000156,34911.00
3000157,34911.00
3000158,34911.00
3000159,34911.00
3000160,34911.00
3000161,34911.00
3000162,34911.00
3000163,34911.00
3000164,34911.00
3000165,34911.00
3000166,34911.00
3000167,34911.00
3000168,34911.00
3000169,34911.00
3000170,34911.00
3000171,34911.00
3000172,34911.00
3000173,34911.00
3000174,34911.00
3000175,57880.00
3000176,57880.00
3000177,57880.00
3000178,57880.00
3000179,57880.00
3000180,57880.00
3000181,57880.00
3000182,57880.00
3000183,57880.00
3000184,64364.00
3000185,64364.00
3000186,64364.00
3000187,64364.00
3000188,64364.00
3000189,64364.00
3000190,64364.00
3000191,64364.00
3000192,72545.00
3000193,72545.00
3000194,72545.00
3000195,72545.00
3000196,72545.00
3000197,72545.00
3000198,72545.00
3000199,72545.00
3000200,72545.00
3000201,70375.00
3000202,70375.00
3000203,70375.00
3000204,70375.00
3000205,70375.00
3000206,70375.00
3000207,70375.00
3000208,70375.00
3000209,70375.00
3000210,55694.00
3000211,55694.00
3000212,55694.00
