1000000,55648
1000001,55648
1000002,55648
1000003,66827
1000004,66827
1000005,66827
1000006,66827
1000007,66827
1000008,66827
1000009,66827
1000010,66827
1000011,66827
1000012,55521
1000013,82620
1000014,82620
1000015,82620
1000016,82620
1000017,82620
1000018,82620
1000019,82620
1000020,82620
1000021,82620
1000022,82620
1000023,82620
1000024,82620
1000025,82620
1000026,66333
1000027,66333
1000028,66333
1000029,66333
1000030,66333
1000031,66333
1000032,66333
1000033,66333
1000034,66333
1000035,66333
1000036,66333
1000037,83362
1000038,83362
1000039,83362
1000040,83362
1000041,83362
1000042,83362
1000043,83362
1000044,83362
1000045,83362
1000046,83362
1000047,83362
1000048,83362
1000049,83362
1000050,83362
1000051,52174
1000052,52174
1000053,52174
1000054,52174
1000055,52174
1000056,52174
1000057,52174
1000058,52174
1000059,52174
1000060,52174
1000061,52174
1000062,74245
1000063,74245
1000064,82452
1000065,82452
1000066,82452
1000067,55648
1000068,55648
1000069,55648
1000070,55648
1000071,66827
1000072,66827
1000073,66827
1000074,66827
1000075,66827
1000076,66827
1000077,66827
1000078,66827
1000079,58403
1000080,82620
1000081,62098
1000082,62098
1000083,62098
1000084,62098
1000085,62098
1000086,62098
1000087,62098
1000088,63983
1000089,63983
1000090,63983
1000091,63983
1000092,63983
1000093,63983
1000094,66333
1000095,66333
1000096,66333
1000097,66333
1000098,66333
1000099,66333
1000100,44107
1000101,50117
1000102,50117
1000103,66333
1000104,83362
1000105,83362
1000106,83362
1000107,83362
1000108,83362
1000109,83362
1000110,83362
1000111,83362
1000112,83362
1000113,83362
1000114,83362
1000115,83362
1000116,83362
1000117,83362
1000118,52174
1000119,52174
1000120,52174
1000121,52174
1000122,52174
1000123,52174
1000124,52174
1000125,52174
1000126,52174
1000127,52174
1000128,52174
1000129,52174
1000130,82452
1000131,82452
1000132,82452
1000133,82452
1000134,55648
1000135,55648
1000136,55648
1000137,55648
1000138,66827
1000139,66827
1000140,66827
1000141,66827
1000142,66827
1000143,66827
1000144,66827
1000145,66827
1000146,66827
1000147,58403
1000148,62098
1000149,62098
1000150,62098
1000151,62098
1000152,62098
1000153,62098
1000154,62098
1000155,63983
1000156,63983
1000157,63983
1000158,63983
1000159,63983
1000160,63983
1000161,66333
1000162,66333
1000163,66333
1000164,66333
1000165,44107
1000166,44107
1000167,44107
1000168,44107
1000169,50117
1000170,50117
1000171,50117
1000172,83362
1000173,83362
1000174,83362
1000175,83362
1000176,83362
1000177,83362
1000178,83362
1000179,83362
1000180,83362
1000181,83362
1000182,83362
1000183,83362
1000184,83362
1000185,52174
1000186,52174
1000187,52174
1000188,52174
1000189,52174
1000190,52174
1000191,52174
1000192,52174
1000193,52174
1000194,52174
1000195,52174
1000196,82452
1000197,82452
1000198,82452
1000199,82452
1000200,82452
1000201,55648
1000202,55648
1000203,55648
1000204,55648
1000205,55648
1000206,66827
1000207,66827
1000208,66827
1000209,66827
1000210,66827
1000211,66827
1000212,66827
1000213,66827
1000214,66827
1000215,58403
1000216,58403
1000217,62098
1000218,62098
1000219,62098
1000220,62098
1000221,62098
1000222,63983
1000223,63983
1000224,63983
1000225,63983
1000226,63983
1000227,63983
1000228,66333
1000229,66333
1000230,44107
1000231,44107
1000232,44107
1000233,44107
1000234,44107
1000235,44107
1000236,50117
1000237,50117
1000238,50117
1000239,50117
1000240,83362
1000241,83362
1000242,83362
1000243,83362
1000244,83362
1000245,83362
1000246,83362
1000247,83362
1000248,83362
1000249,83362
1000250,83362
1000251,83362
1000252,52174
1000253,52174
1000254,52174
1000255,52174
1000256,52174
1000257,52174
1000258,52174
1000259,52174
1000260,52174
1000261,59448
1000262,59448
1000263,82452
1000264,82452
1000265,82452
1000266,82452
1000267,82452
1000268,55648
1000269,55648
1000270,55648
1000271,55648
1000272,55648
1000273,55648
1000274,66827
1000275,66827
1000276,66827
1000277,66827
1000278,66827
1000279,66827
1000280,66827
1000281,58403
1000282,58403
1000283,58403
1000284,58403
1000285,62098
1000286,62098
1000287,62098
1000288,62098
1000289,63983
1000290,63983
1000291,63983
1000292,63983
1000293,63983
1000294,63983
1000295,63983
1000296,44107
1000297,44107
1000298,44107
1000299,44107
1000300,44107
1000301,44107
1000302,44107
1000303,44107
1000304,50117
1000305,50117
1000306,50117
1000307,50117
1000308,50117
1000309,83362
1000310,83362
1000311,83362
1000312,83362
1000313,83362
1000314,83362
1000315,83362
1000316,83362
1000317,83362
1000318,83362
1000319,59448
1000320,59448
1000321,59448
1000322,59448
1000323,59448
1000324,59448
1000325,52174
1000326,52174
1000327,52174
1000328,59448
1000329,59448
1000330,59448
1000331,82452
1000332,82452
1000333,82452
1000334,82452
1000335,54375
1000336,54375
1000337,55648
1000338,55648
1000339,55648
1000340,55648
1000341,55648
1000342,66827
1000343,66827
1000344,66827
1000345,66827
1000346,66827
1000347,58403
1000348,58403
1000349,58403
1000350,58403
1000351,58403
1000352,58403
1000353,62098
1000354,62098
1000355,58403
1000356,58403
1000357,58403
1000358,63983
1000359,63983
1000360,63983
1000361,63983
1000362,63983
1000363,44107
1000364,44107
1000365,44107
1000366,44107
1000367,44107
1000368,44107
1000369,44107
1000370,44107
1000371,44107
1000372,44107
1000373,50117
1000374,50117
1000375,50117
1000376,50117
1000377,50117
1000378,50117
1000379,50117
1000380,50117
1000381,83362
1000382,83362
1000383,83362
1000384,83362
1000385,83362
1000386,59448
1000387,59448
1000388,59448
1000389,59448
1000390,59448
1000391,59448
1000392,59448
1000393,59448
1000394,59448
1000395,59448
1000396,59448
1000397,59448
1000398,59448
1000399,59448
1000400,59448
1000401,59448
1000402,54375
1000403,54375
1000404,54375
1000405,43649
1000406,43649
1000407,43649
1000408,43649
1000409,55648
1000410,66827
1000411,66827
1000412,66827
1000413,66827
1000414,58403
1000415,58403
1000416,58403
1000417,58403
1000418,58403
1000419,58403
1000420,58403
1000421,58403
1000422,58403
1000423,58403
1000424,58403
1000425,58403
1000426,63983
1000427,63983
1000428,63983
1000429,63983
1000430,44107
1000431,44107
1000432,44107
1000433,44107
1000434,44107
1000435,44107
1000436,44107
1000437,44107
1000438,44107
1000439,44107
1000440,50117
1000441,50117
1000442,50117
1000443,50117
1000444,50117
1000445,50117
1000446,50117
1000447,50117
1000448,50117
1000449,50117
1000450,50117
1000451,50117
1000452,59448
1000453,59448
1000454,59448
1000455,59448
1000456,59448
1000457,59448
1000458,59448
1000459,59448
1000460,59448
1000461,59448
1000462,59448
1000463,59448
1000464,59448
1000465,59448
1000466,59448
1000467,59448
