1000000,63906.00
1000001,63906.00
1000002,64364.00
1000003,64364.00
1000004,70375.00
1000005,91806.00
1000006,91806.00
1000007,88438.00
1000008,91313.00
1000009,91313.00
1000010,92619.00
1000011,57880.00
1000012,64364.00
1000013,64364.00
1000014,70375.00
1000015,91806.00
1000016,91806.00
1000017,54606.00
1000018,88438.00
1000019,91313.00
1000020,92619.00
1000021,92619.00
1000022,70375.00
1000023,140000.00
1000024,91313.00
1000025,91313.00
1000026,88550.00
1000027,88550.00
1000028,79167.00
1000029,92619.00
1000030,92619.00
1000031,55100.00
1000032,55100.00
1000033,55100.00
1000034,55100.00
1000035,55100.00
1000036,63906.00
1000037,112143.00
1000038,81845.00
1000039,116852.00
1000040,116852.00
1000041,131382.00
1000042,91313.00
1000043,88550.00
1000044,79167.00
1000045,95147.00
1000046,95147.00
1000047,95147.00
1000048,55100.00
1000049,55100.00
1000050,102045.00
1000051,63906.00
1000052,113438.00
1000053,81845.00
1000054,81845.00
1000055,116852.00
1000056,116852.00
1000057,130152.00
1000058,131382.00
1000059,131382.00
1000060,131382.00
1000061,131382.00
1000062,91313.00
1000063,91313.00
1000064,91313.00
1000065,91313.00
1000066,88550.00
1000067,95147.00
1000068,55100.00
1000069,55100.00
1000070,102045.00
1000071,63906.00
1000072,34911.00
1000073,100250.00
1000074,100250.00
1000075,113438.00
1000076,113438.00
1000077,106389.00
1000078,103750.00
1000079,103750.00
1000080,103750.00
1000081,103750.00
1000082,87994.00
1000083,91313.00
1000084,76125.00
1000085,76125.00
1000086,102250.00
1000087,78696.00
1000088,102045.00
1000089,102045.00
1000090,102045.00
1000091,102045.00
1000092,63906.00
1000093,116667.00
1000094,116667.00
1000095,98906.00
1000096,98906.00
1000097,106389.00
1000098,111953.00
1000099,87994.00
1000100,91313.00
1000101,115250.00
1000102,115250.00
1000103,85313.00
1000104,88750.00
1000105,88750.00
1000106,78696.00
1000107,78696.00
1000108,102045.00
1000109,102045.00
1000110,63906.00
1000111,118750.00
1000112,94583.00
1000113,94583.00
1000114,106389.00
1000115,106389.00
1000116,106389.00
1000117,106389.00
1000118,106389.00
1000119,87994.00
1000120,87994.00
1000121,87994.00
1000122,87994.00
1000123,87994.00
1000124,91313.00
1000125,91313.00
1000126,115250.00
1000127,85313.00
1000128,85313.00
1000129,88750.00
1000130,102045.00
1000131,102045.00
1000132,102045.00
1000133,94583.00
1000134,94583.00
1000135,70435.00
1000136,70435.00
1000137,74318.00
1000138,74318.00
1000139,74318.00
1000140,134028.00
1000141,101982.00
1000142,101982.00
1000143,101982.00
1000144,101982.00
1000145,94918.00
1000146,82850.00
1000147,63906.00
1000148,102589.00
1000149,162083.00
1000150,129896.00
1000151,85714.00
1000152,85714.00
1000153,56692.00
1000154,56692.00
1000155,56692.00
1000156,87000.00
1000157,117768.00
1000158,71488.00
1000159,67868.00
1000160,85123.00
1000161,53897.00
1000162,53897.00
1000163,47244.00
1000164,47244.00
1000165,85179.00
1000166,70054.00
1000167,134028.00
1000168,134028.00
1000169,71630.00
1000170,71630.00
1000171,86806.00
1000172,86806.00
1000173,45221.00
1000174,155250.00
1000175,153906.00
1000176,105250.00
1000177,105250.00
1000178,126111.00
1000179,126111.00
1000180,126111.00
1000181,86250.00
1000182,86250.00
1000183,120214.00
1000184,85500.00
1000185,85500.00
1000186,77739.00
1000187,86750.00
1000188,86750.00
1000189,60649.00
1000190,60649.00
1000191,44145.00
1000192,44145.00
1000193,33750.00
1000194,56719.00
1000195,86397.00
1000196,108500.00
1000197,52083.00
1000198,52083.00
1000199,92946.00
1000200,92946.00
1000201,81914.00
1000202,81914.00
1000203,81914.00
1000204,45221.00
1000205,45221.00
1000206,78914.00
1000207,155250.00
1000208,153906.00
1000209,62396.00
1000210,62396.00
1000211,126111.00
1000212,126111.00
1000213,86250.00
1000214,86250.00
1000215,120214.00
1000216,120214.00
1000217,85500.00
1000218,85500.00
1000219,77739.00
1000220,86750.00
1000221,86750.00
1000222,60649.00
1000223,44145.00
1000224,44145.00
1000225,56719.00
1000226,86397.00
1000227,95469.00
1000228,95469.00
1000229,95469.00
1000230,100250.00
1000231,52083.00
1000232,92946.00
1000233,92946.00
1000234,81914.00
1000235,81914.00
1000236,81914.00
1000237,74205.00
1000238,74205.00
1000239,74205.00
1000240,63906.00
1000241,63906.00
1000242,63906.00
1000243,78914.00
1000244,78914.00
1000245,131737.00
1000246,76875.00
1000247,108321.00
1000248,123571.00
1000249,85500.00
1000250,112083.00
1000251,112083.00
1000252,77978.00
1000253,57816.00
1000254,103289.00
1000255,103289.00
1000256,86797.00
1000257,86797.00
1000258,73676.00
1000259,72500.00
1000260,72500.00
1000261,80469.00
1000262,80469.00
1000263,74205.00
1000264,74205.00
1000265,118864.00
1000266,90509.00
1000267,54886.00
1000268,63906.00
1000269,63906.00
1000270,78914.00
1000271,131737.00
1000272,58516.00
1000273,102115.00
1000274,102115.00
1000275,102115.00
1000276,133000.00
1000277,133000.00
1000278,88929.00
1000279,88929.00
1000280,78203.00
1000281,78203.00
1000282,69349.00
1000283,69349.00
1000284,48875.00
1000285,48875.00
1000286,86875.00
1000287,97545.00
1000288,97545.00
1000289,97344.00
1000290,105417.00
1000291,106250.00
1000292,106250.00
1000293,74205.00
1000294,90509.00
1000295,90509.00
1000296,54886.00
1000297,56806.00
1000298,63906.00
1000299,110625.00
1000300,58516.00
1000301,102115.00
1000302,102115.00
1000303,102115.00
1000304,133000.00
1000305,133000.00
1000306,88929.00
1000307,88929.00
1000308,82614.00
1000309,78203.00
1000310,48875.00
1000311,86875.00
1000312,86875.00
1000313,97545.00
1000314,97344.00
1000315,97344.00
1000316,105417.00
1000317,106250.00
1000318,106250.00
1000319,69076.00
1000320,90509.00
1000321,90509.00
1000322,54886.00
1000323,86339.00
1000324,78914.00
1000325,95298.00
1000326,89643.00
1000327,83629.00
1000328,97438.00
1000329,71964.00
1000330,56736.00
1000331,56736.00
1000332,76132.00
1000333,76132.00
1000334,116500.00
1000335,75938.00
1000336,75938.00
1000337,87125.00
1000338,87125.00
1000339,75278.00
1000340,82417.00
1000341,91333.00
1000342,106250.00
1000343,69076.00
1000344,56750.00
1000345,56750.00
1000346,69519.00
1000347,27500.00
1000348,27500.00
1000349,55089.00
1000350,86339.00
1000351,95298.00
1000352,94728.00
1000353,90188.00
1000354,83629.00
1000355,55987.00
1000356,52763.00
1000357,52763.00
1000358,104441.00
1000359,53244.00
1000360,74417.00
1000361,91649.00
1000362,91649.00
1000363,85509.00
1000364,65233.00
1000365,87292.00
1000366,73864.00
1000367,73864.00
1000368,69583.00
1000369,69583.00
1000370,87661.00
1000371,87661.00
1000372,51458.00
1000373,51458.00
1000374,78482.00
1000375,98750.00
1000376,80000.00
1000377,89464.00
1000378,85924.00
1000379,85924.00
